tanggal,musim,tahun,bulan,jam,hari_libur,hari,hari_kerja,cuaca,suhu1,suhu2,kelembapan,laju_angin,Penyewa_NonMember,Penyewa_Member,Total_Penyewa
2012-02-20,Semi,2012,Feb,13,Hari_Libur,Senin,Hari_Libur,Cerah,12.299999999999999,14.395,42.0,19.0012,66,246,312
2012-02-20,Semi,2012,Feb,14,Hari_Libur,Senin,Hari_Libur,Cerah,13.120000000000001,15.909999999999998,36.0,12.998000000000001,57,206,263
2012-02-20,Semi,2012,Feb,15,Hari_Libur,Senin,Hari_Libur,Cerah,13.940000000000001,15.909999999999998,34.0,15.001299999999999,54,235,289
2012-02-20,Semi,2012,Feb,16,Hari_Libur,Senin,Hari_Libur,Cerah,14.76,18.94,28.999999999999996,7.0015,64,216,280
2012-02-20,Semi,2012,Feb,17,Hari_Libur,Senin,Hari_Libur,Cerah,15.58,19.695,27.0,16.997899999999998,27,226,253
2012-02-20,Semi,2012,Feb,18,Hari_Libur,Senin,Hari_Libur,Cerah,13.940000000000001,15.909999999999998,34.0,15.001299999999999,27,215,242
2012-02-20,Semi,2012,Feb,19,Hari_Libur,Senin,Hari_Libur,Cerah,13.940000000000001,15.909999999999998,34.0,15.001299999999999,8,164,172
2012-02-20,Semi,2012,Feb,20,Hari_Libur,Senin,Hari_Libur,Cerah,13.940000000000001,16.665,34.0,12.998000000000001,9,117,126
2012-02-20,Semi,2012,Feb,21,Hari_Libur,Senin,Hari_Libur,Cerah,12.299999999999999,15.15,39.0,11.0014,8,90,98
2012-02-20,Semi,2012,Feb,22,Hari_Libur,Senin,Hari_Libur,Cerah,12.299999999999999,15.909999999999998,45.0,6.0032,9,53,62
2012-02-20,Semi,2012,Feb,23,Hari_Libur,Senin,Hari_Libur,Cerah,12.299999999999999,16.665,39.0,0.0,0,26,26
2012-02-21,Semi,2012,Feb,0,Hari_Kerja,Selasa,Hari_Kerja,Cerah,10.66,15.15,65.0,0.0,1,11,12
2012-02-21,Semi,2012,Feb,1,Hari_Kerja,Selasa,Hari_Kerja,Cerah,10.66,15.15,56.00000000000001,0.0,0,7,7
2012-02-21,Semi,2012,Feb,2,Hari_Kerja,Selasa,Hari_Kerja,Cerah,9.84,14.395,60.0,0.0,0,3,3
2012-02-21,Semi,2012,Feb,4,Hari_Kerja,Selasa,Hari_Kerja,Cerah,9.02,13.635,64.0,0.0,0,2,2
2012-02-21,Semi,2012,Feb,5,Hari_Kerja,Selasa,Hari_Kerja,Cerah,8.200000000000001,12.879999999999999,69.0,0.0,0,15,15
2012-02-21,Semi,2012,Feb,6,Hari_Kerja,Selasa,Hari_Kerja,Cerah,8.200000000000001,12.879999999999999,75.0,0.0,3,83,86
2012-02-21,Semi,2012,Feb,7,Hari_Kerja,Selasa,Hari_Kerja,Cerah,9.02,13.635,64.0,0.0,6,273,279
2012-02-21,Semi,2012,Feb,8,Hari_Kerja,Selasa,Hari_Kerja,Cerah,8.200000000000001,11.365,69.0,6.0032,5,459,464
2012-02-21,Semi,2012,Feb,9,Hari_Kerja,Selasa,Hari_Kerja,Cerah,8.200000000000001,11.365,75.0,7.0015,6,211,217
2012-02-21,Semi,2012,Feb,10,Hari_Kerja,Selasa,Hari_Kerja,Cerah,9.84,11.365,70.0,12.998000000000001,8,77,85
2012-02-21,Semi,2012,Feb,11,Hari_Kerja,Selasa,Hari_Kerja,Berawan,10.66,12.120000000000001,70.0,19.0012,5,81,86
2012-02-21,Semi,2012,Feb,12,Hari_Kerja,Selasa,Hari_Kerja,Berawan,12.299999999999999,13.635,56.00000000000001,26.0027,16,147,163
2012-02-21,Semi,2012,Feb,13,Hari_Kerja,Selasa,Hari_Kerja,Cerah,13.940000000000001,15.15,49.0,27.999299999999998,8,123,131
2012-02-21,Semi,2012,Feb,14,Hari_Kerja,Selasa,Hari_Kerja,Berawan,13.120000000000001,14.395,53.0,26.0027,16,108,124
2012-02-21,Semi,2012,Feb,15,Hari_Kerja,Selasa,Hari_Kerja,Cerah,13.940000000000001,15.15,49.0,27.999299999999998,23,137,160
2012-02-21,Semi,2012,Feb,16,Hari_Kerja,Selasa,Hari_Kerja,Cerah,14.76,16.665,46.0,27.999299999999998,14,240,254
2012-02-21,Semi,2012,Feb,17,Hari_Kerja,Selasa,Hari_Kerja,Cerah,15.58,19.695,40.0,30.002599999999997,21,411,432
2012-02-21,Semi,2012,Feb,18,Hari_Kerja,Selasa,Hari_Kerja,Cerah,15.58,19.695,40.0,30.002599999999997,11,414,425
2012-02-21,Semi,2012,Feb,19,Hari_Kerja,Selasa,Hari_Kerja,Cerah,14.76,16.665,46.0,19.999499999999998,5,299,304
2012-02-21,Semi,2012,Feb,20,Hari_Kerja,Selasa,Hari_Kerja,Cerah,13.940000000000001,15.909999999999998,53.0,16.997899999999998,4,223,227
2012-02-21,Semi,2012,Feb,21,Hari_Kerja,Selasa,Hari_Kerja,Cerah,13.940000000000001,16.665,61.0,11.0014,7,147,154
2012-02-21,Semi,2012,Feb,22,Hari_Kerja,Selasa,Hari_Kerja,Berawan,13.940000000000001,16.665,71.0,12.998000000000001,3,97,100
2012-02-21,Semi,2012,Feb,23,Hari_Kerja,Selasa,Hari_Kerja,Cerah,13.120000000000001,15.15,66.0,15.001299999999999,1,46,47
2012-02-22,Semi,2012,Feb,0,Hari_Kerja,Rabu,Hari_Kerja,Cerah,13.120000000000001,15.15,66.0,15.001299999999999,5,19,24
2012-02-22,Semi,2012,Feb,1,Hari_Kerja,Rabu,Hari_Kerja,Cerah,13.120000000000001,16.665,70.0,8.9981,3,4,7
2012-02-22,Semi,2012,Feb,2,Hari_Kerja,Rabu,Hari_Kerja,Cerah,13.940000000000001,15.909999999999998,66.0,19.0012,1,5,6
2012-02-22,Semi,2012,Feb,3,Hari_Kerja,Rabu,Hari_Kerja,Berawan,13.940000000000001,15.909999999999998,71.0,15.001299999999999,1,3,4
2012-02-22,Semi,2012,Feb,4,Hari_Kerja,Rabu,Hari_Kerja,Cerah,13.940000000000001,16.665,71.0,11.0014,0,2,2
2012-02-22,Semi,2012,Feb,5,Hari_Kerja,Rabu,Hari_Kerja,Cerah,13.120000000000001,16.665,70.0,7.0015,1,29,30
2012-02-22,Semi,2012,Feb,6,Hari_Kerja,Rabu,Hari_Kerja,Cerah,13.120000000000001,15.909999999999998,76.0,11.0014,5,85,90
2012-02-22,Semi,2012,Feb,7,Hari_Kerja,Rabu,Hari_Kerja,Cerah,13.120000000000001,16.665,76.0,6.0032,10,292,302
2012-02-22,Semi,2012,Feb,8,Hari_Kerja,Rabu,Hari_Kerja,Cerah,12.299999999999999,15.909999999999998,75.0,6.0032,9,567,576
2012-02-22,Semi,2012,Feb,9,Hari_Kerja,Rabu,Hari_Kerja,Cerah,13.120000000000001,16.665,70.0,6.0032,11,241,252
2012-02-22,Semi,2012,Feb,10,Hari_Kerja,Rabu,Hari_Kerja,Cerah,13.940000000000001,17.424999999999997,71.0,6.0032,17,122,139
2012-02-22,Semi,2012,Feb,11,Hari_Kerja,Rabu,Hari_Kerja,Cerah,14.76,17.424999999999997,66.0,11.0014,22,149,171
2012-02-22,Semi,2012,Feb,12,Hari_Kerja,Rabu,Hari_Kerja,Cerah,16.400000000000002,20.455000000000002,62.0,19.0012,21,186,207
2012-02-22,Semi,2012,Feb,13,Hari_Kerja,Rabu,Hari_Kerja,Cerah,17.22,21.21,54.0,19.999499999999998,15,175,190
2012-02-22,Semi,2012,Feb,14,Hari_Kerja,Rabu,Hari_Kerja,Cerah,18.04,21.97,54.0,22.0028,35,142,177
2012-02-22,Semi,2012,Feb,15,Hari_Kerja,Rabu,Hari_Kerja,Cerah,20.5,24.240000000000002,31.0,27.999299999999998,34,161,195
2012-02-22,Semi,2012,Feb,16,Hari_Kerja,Rabu,Hari_Kerja,Cerah,21.32,25.0,28.999999999999996,31.0009,30,268,298
2012-02-22,Semi,2012,Feb,17,Hari_Kerja,Rabu,Hari_Kerja,Cerah,21.32,25.0,32.0,26.0027,43,486,529
2012-02-22,Semi,2012,Feb,18,Hari_Kerja,Rabu,Hari_Kerja,Berawan,19.68,23.485,41.0,22.0028,42,483,525
2012-02-22,Semi,2012,Feb,19,Hari_Kerja,Rabu,Hari_Kerja,Berawan,18.86,22.725,44.0,19.0012,22,305,327
2012-02-22,Semi,2012,Feb,20,Hari_Kerja,Rabu,Hari_Kerja,Berawan,18.04,21.97,47.0,12.998000000000001,25,249,274
2012-02-22,Semi,2012,Feb,21,Hari_Kerja,Rabu,Hari_Kerja,Berawan,19.68,23.485,33.0,19.0012,19,220,239
2012-02-22,Semi,2012,Feb,22,Hari_Kerja,Rabu,Hari_Kerja,Berawan,18.04,21.97,47.0,16.997899999999998,18,129,147
2012-02-22,Semi,2012,Feb,23,Hari_Kerja,Rabu,Hari_Kerja,Berawan,18.86,22.725,41.0,19.0012,5,57,62
2012-02-23,Semi,2012,Feb,0,Hari_Kerja,Kamis,Hari_Kerja,Berawan,18.04,21.97,47.0,16.997899999999998,12,30,42
2012-02-23,Semi,2012,Feb,1,Hari_Kerja,Kamis,Hari_Kerja,Berawan,18.04,21.97,57.99999999999999,19.0012,3,12,15
2012-02-23,Semi,2012,Feb,2,Hari_Kerja,Kamis,Hari_Kerja,Berawan,18.04,21.97,62.0,15.001299999999999,5,4,9
2012-02-23,Semi,2012,Feb,3,Hari_Kerja,Kamis,Hari_Kerja,Hujan_Ringan,18.04,21.97,67.0,12.998000000000001,2,4,6
2012-02-23,Semi,2012,Feb,4,Hari_Kerja,Kamis,Hari_Kerja,Cerah,16.400000000000002,20.455000000000002,76.0,15.001299999999999,0,1,1
2012-02-23,Semi,2012,Feb,5,Hari_Kerja,Kamis,Hari_Kerja,Cerah,16.400000000000002,20.455000000000002,76.0,15.001299999999999,2,30,32
2012-02-23,Semi,2012,Feb,6,Hari_Kerja,Kamis,Hari_Kerja,Cerah,14.76,17.424999999999997,87.0,12.998000000000001,3,88,91
2012-02-23,Semi,2012,Feb,7,Hari_Kerja,Kamis,Hari_Kerja,Cerah,14.76,17.424999999999997,81.0,15.001299999999999,9,317,326
2012-02-23,Semi,2012,Feb,8,Hari_Kerja,Kamis,Hari_Kerja,Cerah,13.940000000000001,16.665,87.0,12.998000000000001,11,549,560
2012-02-23,Semi,2012,Feb,9,Hari_Kerja,Kamis,Hari_Kerja,Cerah,14.76,16.665,81.0,16.997899999999998,14,228,242
2012-02-23,Semi,2012,Feb,10,Hari_Kerja,Kamis,Hari_Kerja,Cerah,17.22,21.21,67.0,12.998000000000001,41,107,148
2012-02-23,Semi,2012,Feb,11,Hari_Kerja,Kamis,Hari_Kerja,Cerah,19.68,23.485,48.0,19.0012,54,128,182
2012-02-23,Semi,2012,Feb,12,Hari_Kerja,Kamis,Hari_Kerja,Cerah,20.5,24.240000000000002,42.0,16.997899999999998,25,199,224
2012-02-23,Semi,2012,Feb,13,Hari_Kerja,Kamis,Hari_Kerja,Cerah,21.32,25.0,39.0,12.998000000000001,30,188,218
2012-02-23,Semi,2012,Feb,14,Hari_Kerja,Kamis,Hari_Kerja,Cerah,22.14,25.759999999999998,37.0,16.997899999999998,36,156,192
2012-02-23,Semi,2012,Feb,15,Hari_Kerja,Kamis,Hari_Kerja,Cerah,22.14,25.759999999999998,33.0,8.9981,46,171,217
2012-02-23,Semi,2012,Feb,16,Hari_Kerja,Kamis,Hari_Kerja,Cerah,22.96,26.515,32.0,0.0,45,298,343
2012-02-23,Semi,2012,Feb,17,Hari_Kerja,Kamis,Hari_Kerja,Cerah,22.14,25.759999999999998,32.0,11.0014,49,561,610
2012-02-23,Semi,2012,Feb,18,Hari_Kerja,Kamis,Hari_Kerja,Cerah,22.14,25.759999999999998,37.0,8.9981,36,486,522
2012-02-23,Semi,2012,Feb,19,Hari_Kerja,Kamis,Hari_Kerja,Cerah,20.5,24.240000000000002,39.0,6.0032,20,349,369
2012-02-23,Semi,2012,Feb,20,Hari_Kerja,Kamis,Hari_Kerja,Cerah,18.86,22.725,44.0,8.9981,23,246,269
2012-02-23,Semi,2012,Feb,21,Hari_Kerja,Kamis,Hari_Kerja,Cerah,18.04,21.97,51.0,15.001299999999999,17,205,222
2012-02-23,Semi,2012,Feb,22,Hari_Kerja,Kamis,Hari_Kerja,Cerah,18.04,21.97,54.0,16.997899999999998,19,118,137
2012-02-23,Semi,2012,Feb,23,Hari_Kerja,Kamis,Hari_Kerja,Cerah,18.04,21.97,54.0,0.0,14,71,85
2012-02-24,Semi,2012,Feb,0,Hari_Kerja,Jumat,Hari_Kerja,Berawan,18.04,21.97,57.99999999999999,6.0032,12,34,46
2012-02-24,Semi,2012,Feb,1,Hari_Kerja,Jumat,Hari_Kerja,Cerah,18.04,21.97,62.0,12.998000000000001,3,15,18
2012-02-24,Semi,2012,Feb,2,Hari_Kerja,Jumat,Hari_Kerja,Hujan_Ringan,17.22,21.21,77.0,19.0012,1,4,5
2012-02-24,Semi,2012,Feb,3,Hari_Kerja,Jumat,Hari_Kerja,Cerah,17.22,21.21,82.0,8.9981,0,5,5
2012-02-24,Semi,2012,Feb,4,Hari_Kerja,Jumat,Hari_Kerja,Cerah,16.400000000000002,20.455000000000002,87.0,8.9981,0,2,2
2012-02-24,Semi,2012,Feb,5,Hari_Kerja,Jumat,Hari_Kerja,Berawan,16.400000000000002,20.455000000000002,87.0,12.998000000000001,1,25,26
2012-02-24,Semi,2012,Feb,6,Hari_Kerja,Jumat,Hari_Kerja,Berawan,16.400000000000002,20.455000000000002,87.0,11.0014,2,80,82
2012-02-24,Semi,2012,Feb,7,Hari_Kerja,Jumat,Hari_Kerja,Berawan,16.400000000000002,20.455000000000002,76.0,15.001299999999999,7,265,272
2012-02-24,Semi,2012,Feb,8,Hari_Kerja,Jumat,Hari_Kerja,Berawan,15.58,19.695,76.0,22.0028,17,452,469
2012-02-24,Semi,2012,Feb,9,Hari_Kerja,Jumat,Hari_Kerja,Hujan_Ringan,14.76,16.665,81.0,16.997899999999998,15,229,244
2012-02-24,Semi,2012,Feb,10,Hari_Kerja,Jumat,Hari_Kerja,Hujan_Ringan,14.76,17.424999999999997,81.0,11.0014,22,119,141
2012-02-24,Semi,2012,Feb,11,Hari_Kerja,Jumat,Hari_Kerja,Berawan,14.76,18.18,81.0,7.0015,27,136,163
2012-02-24,Semi,2012,Feb,12,Hari_Kerja,Jumat,Hari_Kerja,Berawan,16.400000000000002,20.455000000000002,76.0,8.9981,27,201,228
2012-02-24,Semi,2012,Feb,13,Hari_Kerja,Jumat,Hari_Kerja,Berawan,17.22,21.21,71.0,7.0015,30,153,183
2012-02-24,Semi,2012,Feb,14,Hari_Kerja,Jumat,Hari_Kerja,Berawan,18.86,22.725,67.0,7.0015,5,26,31
2012-02-24,Semi,2012,Feb,15,Hari_Kerja,Jumat,Hari_Kerja,Hujan_Ringan,16.400000000000002,20.455000000000002,87.0,12.998000000000001,11,83,94
2012-02-24,Semi,2012,Feb,16,Hari_Kerja,Jumat,Hari_Kerja,Hujan_Ringan,16.400000000000002,20.455000000000002,87.0,12.998000000000001,12,166,178
2012-02-24,Semi,2012,Feb,17,Hari_Kerja,Jumat,Hari_Kerja,Hujan_Ringan,17.22,21.21,94.0,7.0015,14,242,256
2012-02-24,Semi,2012,Feb,18,Hari_Kerja,Jumat,Hari_Kerja,Berawan,17.22,21.21,94.0,0.0,11,289,300
2012-02-24,Semi,2012,Feb,19,Hari_Kerja,Jumat,Hari_Kerja,Berawan,18.04,21.97,88.0,7.0015,6,227,233
2012-02-24,Semi,2012,Feb,20,Hari_Kerja,Jumat,Hari_Kerja,Cerah,18.04,21.97,62.0,27.999299999999998,8,159,167
2012-02-24,Semi,2012,Feb,21,Hari_Kerja,Jumat,Hari_Kerja,Cerah,17.22,21.21,35.0,54.002,1,151,152
2012-02-24,Semi,2012,Feb,22,Hari_Kerja,Jumat,Hari_Kerja,Cerah,16.400000000000002,20.455000000000002,37.0,39.000699999999995,4,102,106
2012-02-24,Semi,2012,Feb,23,Hari_Kerja,Jumat,Hari_Kerja,Cerah,15.58,19.695,37.0,46.0022,10,76,86
2012-02-25,Semi,2012,Feb,0,Hari_Kerja,Sabtu,Hari_Libur,Cerah,14.76,16.665,43.0,26.0027,5,56,61
2012-02-25,Semi,2012,Feb,1,Hari_Kerja,Sabtu,Hari_Libur,Cerah,13.940000000000001,15.15,42.0,23.9994,4,42,46
2012-02-25,Semi,2012,Feb,2,Hari_Kerja,Sabtu,Hari_Libur,Cerah,13.120000000000001,15.15,45.0,16.997899999999998,1,37,38
2012-02-25,Semi,2012,Feb,3,Hari_Kerja,Sabtu,Hari_Libur,Cerah,12.299999999999999,13.635,45.0,19.999499999999998,0,7,7
2012-02-25,Semi,2012,Feb,4,Hari_Kerja,Sabtu,Hari_Libur,Cerah,12.299999999999999,13.635,42.0,22.0028,0,2,2
2012-02-25,Semi,2012,Feb,5,Hari_Kerja,Sabtu,Hari_Libur,Berawan,12.299999999999999,13.635,42.0,19.999499999999998,0,3,3
2012-02-25,Semi,2012,Feb,6,Hari_Kerja,Sabtu,Hari_Libur,Berawan,12.299999999999999,13.635,42.0,19.999499999999998,1,12,13
2012-02-25,Semi,2012,Feb,7,Hari_Kerja,Sabtu,Hari_Libur,Cerah,11.48,12.120000000000001,45.0,30.002599999999997,3,20,23
2012-02-25,Semi,2012,Feb,8,Hari_Kerja,Sabtu,Hari_Libur,Cerah,10.66,11.365,48.0,19.999499999999998,3,90,93
2012-02-25,Semi,2012,Feb,9,Hari_Kerja,Sabtu,Hari_Libur,Hujan_Ringan,9.02,9.85,75.0,22.0028,15,107,122
2012-02-25,Semi,2012,Feb,10,Hari_Kerja,Sabtu,Hari_Libur,Cerah,10.66,11.365,60.0,23.9994,24,159,183
2012-02-25,Semi,2012,Feb,11,Hari_Kerja,Sabtu,Hari_Libur,Cerah,12.299999999999999,12.879999999999999,39.0,40.9973,23,187,210
2012-02-25,Semi,2012,Feb,12,Hari_Kerja,Sabtu,Hari_Libur,Cerah,13.120000000000001,13.635,28.999999999999996,43.9989,41,217,258
2012-02-25,Semi,2012,Feb,13,Hari_Kerja,Sabtu,Hari_Libur,Cerah,13.120000000000001,14.395,31.0,32.9975,48,178,226
2012-02-25,Semi,2012,Feb,14,Hari_Kerja,Sabtu,Hari_Libur,Cerah,13.120000000000001,13.635,28.999999999999996,36.9974,35,181,216
2012-02-25,Semi,2012,Feb,15,Hari_Kerja,Sabtu,Hari_Libur,Cerah,13.120000000000001,14.395,28.999999999999996,27.999299999999998,21,211,232
2012-02-25,Semi,2012,Feb,16,Hari_Kerja,Sabtu,Hari_Libur,Cerah,13.120000000000001,13.635,26.0,39.000699999999995,32,163,195
2012-02-25,Semi,2012,Feb,17,Hari_Kerja,Sabtu,Hari_Libur,Cerah,12.299999999999999,13.635,33.0,23.9994,16,143,159
2012-02-25,Semi,2012,Feb,18,Hari_Kerja,Sabtu,Hari_Libur,Cerah,12.299999999999999,12.879999999999999,28.000000000000004,39.000699999999995,7,126,133
2012-02-25,Semi,2012,Feb,19,Hari_Kerja,Sabtu,Hari_Libur,Cerah,10.66,10.605,33.0,30.002599999999997,12,137,149
2012-02-25,Semi,2012,Feb,20,Hari_Kerja,Sabtu,Hari_Libur,Cerah,10.66,10.605,30.0,36.9974,10,95,105
2012-02-25,Semi,2012,Feb,21,Hari_Kerja,Sabtu,Hari_Libur,Cerah,9.84,10.605,35.0,22.0028,5,80,85
2012-02-25,Semi,2012,Feb,22,Hari_Kerja,Sabtu,Hari_Libur,Cerah,9.84,9.85,38.0,31.0009,4,78,82
2012-02-25,Semi,2012,Feb,23,Hari_Kerja,Sabtu,Hari_Libur,Cerah,9.84,9.85,41.0,27.999299999999998,7,84,91
2012-02-26,Semi,2012,Feb,0,Hari_Kerja,Minggu,Hari_Libur,Cerah,9.84,10.605,41.0,23.9994,7,63,70
2012-02-26,Semi,2012,Feb,1,Hari_Kerja,Minggu,Hari_Libur,Cerah,9.84,10.605,44.0,22.0028,5,50,55
2012-02-26,Semi,2012,Feb,2,Hari_Kerja,Minggu,Hari_Libur,Cerah,9.84,10.605,44.0,22.0028,5,37,42
2012-02-26,Semi,2012,Feb,3,Hari_Kerja,Minggu,Hari_Libur,Cerah,9.84,11.365,41.0,12.998000000000001,0,21,21
2012-02-26,Semi,2012,Feb,4,Hari_Kerja,Minggu,Hari_Libur,Cerah,9.84,11.365,41.0,12.998000000000001,1,5,6
2012-02-26,Semi,2012,Feb,5,Hari_Kerja,Minggu,Hari_Libur,Cerah,9.02,10.605,44.0,15.001299999999999,0,5,5
2012-02-26,Semi,2012,Feb,6,Hari_Kerja,Minggu,Hari_Libur,Cerah,9.02,9.85,44.0,22.0028,0,2,2
2012-02-26,Semi,2012,Feb,7,Hari_Kerja,Minggu,Hari_Libur,Cerah,8.200000000000001,9.09,51.0,19.999499999999998,2,20,22
2012-02-26,Semi,2012,Feb,8,Hari_Kerja,Minggu,Hari_Libur,Cerah,8.200000000000001,9.85,51.0,16.997899999999998,2,57,59
2012-02-26,Semi,2012,Feb,9,Hari_Kerja,Minggu,Hari_Libur,Cerah,9.02,10.605,47.0,15.001299999999999,11,76,87
2012-02-26,Semi,2012,Feb,10,Hari_Kerja,Minggu,Hari_Libur,Cerah,10.66,12.879999999999999,41.0,11.0014,27,161,188
2012-02-26,Semi,2012,Feb,11,Hari_Kerja,Minggu,Hari_Libur,Cerah,11.48,12.879999999999999,41.0,19.0012,43,184,227
2012-02-26,Semi,2012,Feb,12,Hari_Kerja,Minggu,Hari_Libur,Cerah,12.299999999999999,15.15,39.0,8.9981,49,256,305
2012-02-26,Semi,2012,Feb,13,Hari_Kerja,Minggu,Hari_Libur,Cerah,13.120000000000001,16.665,36.0,0.0,58,267,325
2012-02-26,Semi,2012,Feb,14,Hari_Kerja,Minggu,Hari_Libur,Cerah,13.940000000000001,17.424999999999997,31.0,0.0,68,263,331
2012-02-26,Semi,2012,Feb,15,Hari_Kerja,Minggu,Hari_Libur,Cerah,14.76,17.424999999999997,28.999999999999996,0.0,72,281,353
2012-02-26,Semi,2012,Feb,16,Hari_Kerja,Minggu,Hari_Libur,Cerah,14.76,16.665,32.0,16.997899999999998,64,275,339
2012-02-26,Semi,2012,Feb,17,Hari_Kerja,Minggu,Hari_Libur,Cerah,14.76,17.424999999999997,32.0,15.001299999999999,46,241,287
2012-02-26,Semi,2012,Feb,18,Hari_Kerja,Minggu,Hari_Libur,Cerah,13.940000000000001,15.909999999999998,36.0,19.0012,17,199,216
2012-02-26,Semi,2012,Feb,19,Hari_Kerja,Minggu,Hari_Libur,Cerah,13.940000000000001,16.665,34.0,11.0014,13,130,143
2012-02-26,Semi,2012,Feb,20,Hari_Kerja,Minggu,Hari_Libur,Cerah,13.120000000000001,15.909999999999998,42.0,11.0014,9,79,88
2012-02-26,Semi,2012,Feb,21,Hari_Kerja,Minggu,Hari_Libur,Cerah,12.299999999999999,15.15,45.0,8.9981,8,75,83
2012-02-26,Semi,2012,Feb,22,Hari_Kerja,Minggu,Hari_Libur,Cerah,12.299999999999999,14.395,42.0,15.001299999999999,3,68,71
2012-02-26,Semi,2012,Feb,23,Hari_Kerja,Minggu,Hari_Libur,Cerah,10.66,12.879999999999999,56.00000000000001,11.0014,5,59,64
2012-02-27,Semi,2012,Feb,0,Hari_Kerja,Senin,Hari_Kerja,Cerah,10.66,12.120000000000001,60.0,16.997899999999998,2,27,29
2012-02-27,Semi,2012,Feb,1,Hari_Kerja,Senin,Hari_Kerja,Cerah,10.66,12.879999999999999,65.0,15.001299999999999,0,6,6
2012-02-27,Semi,2012,Feb,2,Hari_Kerja,Senin,Hari_Kerja,Cerah,10.66,11.365,70.0,19.999499999999998,0,4,4
2012-02-27,Semi,2012,Feb,3,Hari_Kerja,Senin,Hari_Kerja,Cerah,9.84,12.120000000000001,75.0,11.0014,0,2,2
2012-02-27,Semi,2012,Feb,4,Hari_Kerja,Senin,Hari_Kerja,Cerah,9.02,11.365,80.0,8.9981,0,1,1
2012-02-27,Semi,2012,Feb,5,Hari_Kerja,Senin,Hari_Kerja,Cerah,9.02,11.365,80.0,8.9981,0,16,16
2012-02-27,Semi,2012,Feb,6,Hari_Kerja,Senin,Hari_Kerja,Cerah,9.84,11.365,70.0,16.997899999999998,1,89,90
2012-02-27,Semi,2012,Feb,7,Hari_Kerja,Senin,Hari_Kerja,Cerah,9.84,11.365,60.0,15.001299999999999,2,278,280
2012-02-27,Semi,2012,Feb,8,Hari_Kerja,Senin,Hari_Kerja,Cerah,9.84,12.120000000000001,60.0,0.0,14,514,528
2012-02-27,Semi,2012,Feb,9,Hari_Kerja,Senin,Hari_Kerja,Cerah,10.66,12.879999999999999,60.0,12.998000000000001,11,219,230
2012-02-27,Semi,2012,Feb,10,Hari_Kerja,Senin,Hari_Kerja,Cerah,13.120000000000001,15.15,45.0,16.997899999999998,16,88,104
2012-02-27,Semi,2012,Feb,11,Hari_Kerja,Senin,Hari_Kerja,Cerah,14.76,16.665,43.0,16.997899999999998,11,92,103
2012-02-27,Semi,2012,Feb,12,Hari_Kerja,Senin,Hari_Kerja,Cerah,16.400000000000002,20.455000000000002,37.0,19.999499999999998,13,164,177
2012-02-27,Semi,2012,Feb,13,Hari_Kerja,Senin,Hari_Kerja,Cerah,16.400000000000002,20.455000000000002,43.0,19.0012,23,159,182
2012-02-27,Semi,2012,Feb,14,Hari_Kerja,Senin,Hari_Kerja,Cerah,18.86,22.725,36.0,19.0012,24,134,158
2012-02-27,Semi,2012,Feb,15,Hari_Kerja,Senin,Hari_Kerja,Cerah,21.32,25.0,25.0,27.999299999999998,24,150,174
2012-02-27,Semi,2012,Feb,16,Hari_Kerja,Senin,Hari_Kerja,Cerah,22.14,25.759999999999998,26.0,30.002599999999997,20,266,286
2012-02-27,Semi,2012,Feb,17,Hari_Kerja,Senin,Hari_Kerja,Cerah,22.14,25.759999999999998,24.0,30.002599999999997,26,503,529
2012-02-27,Semi,2012,Feb,18,Hari_Kerja,Senin,Hari_Kerja,Cerah,21.32,25.0,27.0,27.999299999999998,10,517,527
2012-02-27,Semi,2012,Feb,19,Hari_Kerja,Senin,Hari_Kerja,Cerah,20.5,24.240000000000002,28.999999999999996,26.0027,16,318,334
2012-02-27,Semi,2012,Feb,20,Hari_Kerja,Senin,Hari_Kerja,Cerah,19.68,23.485,33.0,23.9994,11,208,219
2012-02-27,Semi,2012,Feb,21,Hari_Kerja,Senin,Hari_Kerja,Cerah,18.86,22.725,36.0,19.0012,14,181,195
2012-02-27,Semi,2012,Feb,22,Hari_Kerja,Senin,Hari_Kerja,Cerah,18.04,21.97,44.0,16.997899999999998,9,83,92
2012-02-27,Semi,2012,Feb,23,Hari_Kerja,Senin,Hari_Kerja,Cerah,17.22,21.21,50.0,11.0014,6,50,56
2012-02-28,Semi,2012,Feb,0,Hari_Kerja,Selasa,Hari_Kerja,Cerah,17.22,21.21,54.0,8.9981,0,10,10
2012-02-28,Semi,2012,Feb,1,Hari_Kerja,Selasa,Hari_Kerja,Cerah,15.58,19.695,62.0,11.0014,0,6,6
2012-02-28,Semi,2012,Feb,2,Hari_Kerja,Selasa,Hari_Kerja,Cerah,16.400000000000002,20.455000000000002,54.0,7.0015,1,2,3
2012-02-28,Semi,2012,Feb,3,Hari_Kerja,Selasa,Hari_Kerja,Cerah,16.400000000000002,20.455000000000002,32.0,23.9994,0,6,6
2012-02-28,Semi,2012,Feb,4,Hari_Kerja,Selasa,Hari_Kerja,Cerah,13.120000000000001,14.395,42.0,23.9994,0,2,2
2012-02-28,Semi,2012,Feb,5,Hari_Kerja,Selasa,Hari_Kerja,Cerah,13.120000000000001,14.395,42.0,23.9994,1,20,21
2012-02-28,Semi,2012,Feb,6,Hari_Kerja,Selasa,Hari_Kerja,Cerah,12.299999999999999,13.635,45.0,22.0028,1,100,101
