tanggal,musim,tahun,bulan,jam,hari_libur,hari,hari_kerja,cuaca,suhu1,suhu2,kelembapan,laju_angin,Penyewa_NonMember,Penyewa_Member,Total_Penyewa
2011-02-05,Semi,2011,Feb,8,Hari_Kerja,Sabtu,Hari_Libur,Hujan_Ringan,8.200000000000001,11.365,100.0,6.0032,0,10,10
2011-02-05,Semi,2011,Feb,9,Hari_Kerja,Sabtu,Hari_Libur,Hujan_Ringan,8.200000000000001,11.365,100.0,6.0032,3,17,20
2011-02-05,Semi,2011,Feb,10,Hari_Kerja,Sabtu,Hari_Libur,Hujan_Ringan,8.200000000000001,10.605,100.0,8.9981,3,31,34
2011-02-05,Semi,2011,Feb,11,Hari_Kerja,Sabtu,Hari_Libur,Hujan_Ringan,9.02,11.365,100.0,8.9981,1,46,47
2011-02-05,Semi,2011,Feb,12,Hari_Kerja,Sabtu,Hari_Libur,Hujan_Ringan,9.02,11.365,100.0,11.0014,10,42,52
2011-02-05,Semi,2011,Feb,13,Hari_Kerja,Sabtu,Hari_Libur,Hujan_Ringan,9.02,11.365,100.0,11.0014,10,62,72
2011-02-05,Semi,2011,Feb,14,Hari_Kerja,Sabtu,Hari_Libur,Hujan_Ringan,9.02,13.635,100.0,0.0,5,50,55
2011-02-05,Semi,2011,Feb,15,Hari_Kerja,Sabtu,Hari_Libur,Hujan_Ringan,9.02,13.635,100.0,0.0,11,49,60
2011-02-05,Semi,2011,Feb,16,Hari_Kerja,Sabtu,Hari_Libur,Hujan_Ringan,9.02,11.365,100.0,8.9981,8,63,71
2011-02-05,Semi,2011,Feb,17,Hari_Kerja,Sabtu,Hari_Libur,Berawan,9.84,10.605,100.0,19.0012,14,64,78
2011-02-05,Semi,2011,Feb,18,Hari_Kerja,Sabtu,Hari_Libur,Berawan,11.48,12.120000000000001,93.0,30.002599999999997,2,81,83
2011-02-05,Semi,2011,Feb,19,Hari_Kerja,Sabtu,Hari_Libur,Berawan,11.48,12.120000000000001,93.0,30.002599999999997,6,78,84
2011-02-05,Semi,2011,Feb,20,Hari_Kerja,Sabtu,Hari_Libur,Cerah,12.299999999999999,14.395,87.0,16.997899999999998,5,64,69
2011-02-05,Semi,2011,Feb,21,Hari_Kerja,Sabtu,Hari_Libur,Cerah,10.66,12.879999999999999,100.0,12.998000000000001,3,53,56
2011-02-05,Semi,2011,Feb,22,Hari_Kerja,Sabtu,Hari_Libur,Cerah,10.66,13.635,93.0,8.9981,2,43,45
2011-02-05,Semi,2011,Feb,23,Hari_Kerja,Sabtu,Hari_Libur,Cerah,10.66,12.879999999999999,93.0,15.001299999999999,7,52,59
2011-02-06,Semi,2011,Feb,0,Hari_Kerja,Minggu,Hari_Libur,Cerah,10.66,12.879999999999999,70.0,12.998000000000001,2,37,39
2011-02-06,Semi,2011,Feb,1,Hari_Kerja,Minggu,Hari_Libur,Cerah,10.66,11.365,65.0,27.999299999999998,4,40,44
2011-02-06,Semi,2011,Feb,2,Hari_Kerja,Minggu,Hari_Libur,Cerah,10.66,11.365,60.0,22.0028,0,20,20
2011-02-06,Semi,2011,Feb,3,Hari_Kerja,Minggu,Hari_Libur,Cerah,10.66,14.395,60.0,6.0032,3,10,13
2011-02-06,Semi,2011,Feb,4,Hari_Kerja,Minggu,Hari_Libur,Cerah,10.66,11.365,60.0,23.9994,0,2,2
2011-02-06,Semi,2011,Feb,5,Hari_Kerja,Minggu,Hari_Libur,Cerah,10.66,12.879999999999999,60.0,15.001299999999999,0,1,1
2011-02-06,Semi,2011,Feb,6,Hari_Kerja,Minggu,Hari_Libur,Cerah,10.66,12.879999999999999,60.0,15.001299999999999,0,1,1
2011-02-06,Semi,2011,Feb,7,Hari_Kerja,Minggu,Hari_Libur,Cerah,9.84,12.120000000000001,65.0,11.0014,0,8,8
2011-02-06,Semi,2011,Feb,8,Hari_Kerja,Minggu,Hari_Libur,Cerah,9.84,12.879999999999999,65.0,7.0015,2,21,23
2011-02-06,Semi,2011,Feb,9,Hari_Kerja,Minggu,Hari_Libur,Cerah,11.48,14.395,56.00000000000001,7.0015,7,38,45
2011-02-06,Semi,2011,Feb,10,Hari_Kerja,Minggu,Hari_Libur,Cerah,12.299999999999999,14.395,52.0,16.997899999999998,15,74,89
2011-02-06,Semi,2011,Feb,11,Hari_Kerja,Minggu,Hari_Libur,Cerah,13.120000000000001,15.15,49.0,16.997899999999998,28,89,117
2011-02-06,Semi,2011,Feb,12,Hari_Kerja,Minggu,Hari_Libur,Cerah,13.940000000000001,16.665,46.0,0.0,48,126,174
2011-02-06,Semi,2011,Feb,13,Hari_Kerja,Minggu,Hari_Libur,Cerah,13.940000000000001,18.18,46.0,0.0,47,135,182
2011-02-06,Semi,2011,Feb,14,Hari_Kerja,Minggu,Hari_Libur,Cerah,13.940000000000001,17.424999999999997,46.0,6.0032,47,114,161
2011-02-06,Semi,2011,Feb,15,Hari_Kerja,Minggu,Hari_Libur,Cerah,13.940000000000001,17.424999999999997,46.0,6.0032,52,130,182
2011-02-06,Semi,2011,Feb,16,Hari_Kerja,Minggu,Hari_Libur,Cerah,13.940000000000001,17.424999999999997,49.0,7.0015,42,115,157
2011-02-06,Semi,2011,Feb,17,Hari_Kerja,Minggu,Hari_Libur,Cerah,13.940000000000001,18.18,46.0,0.0,24,97,121
2011-02-06,Semi,2011,Feb,18,Hari_Kerja,Minggu,Hari_Libur,Cerah,12.299999999999999,15.15,56.00000000000001,11.0014,13,65,78
2011-02-06,Semi,2011,Feb,19,Hari_Kerja,Minggu,Hari_Libur,Cerah,11.48,14.395,61.0,8.9981,1,20,21
2011-02-06,Semi,2011,Feb,20,Hari_Kerja,Minggu,Hari_Libur,Cerah,11.48,14.395,61.0,7.0015,5,21,26
2011-02-06,Semi,2011,Feb,21,Hari_Kerja,Minggu,Hari_Libur,Cerah,10.66,15.15,60.0,0.0,5,22,27
2011-02-06,Semi,2011,Feb,22,Hari_Kerja,Minggu,Hari_Libur,Cerah,10.66,15.15,60.0,0.0,5,57,62
2011-02-06,Semi,2011,Feb,23,Hari_Kerja,Minggu,Hari_Libur,Cerah,9.84,14.395,65.0,0.0,4,26,30
2011-02-07,Semi,2011,Feb,0,Hari_Kerja,Senin,Hari_Kerja,Cerah,9.84,14.395,65.0,0.0,1,14,15
2011-02-07,Semi,2011,Feb,1,Hari_Kerja,Senin,Hari_Kerja,Cerah,9.02,13.635,75.0,0.0,1,4,5
2011-02-07,Semi,2011,Feb,2,Hari_Kerja,Senin,Hari_Kerja,Cerah,8.200000000000001,12.879999999999999,80.0,0.0,0,3,3
2011-02-07,Semi,2011,Feb,3,Hari_Kerja,Senin,Hari_Kerja,Cerah,8.200000000000001,12.879999999999999,86.0,0.0,0,1,1
2011-02-07,Semi,2011,Feb,4,Hari_Kerja,Senin,Hari_Kerja,Cerah,8.200000000000001,12.879999999999999,86.0,0.0,1,1,2
2011-02-07,Semi,2011,Feb,5,Hari_Kerja,Senin,Hari_Kerja,Cerah,8.200000000000001,12.879999999999999,86.0,0.0,1,9,10
2011-02-07,Semi,2011,Feb,6,Hari_Kerja,Senin,Hari_Kerja,Cerah,7.38,12.120000000000001,93.0,0.0,1,29,30
2011-02-07,Semi,2011,Feb,7,Hari_Kerja,Senin,Hari_Kerja,Cerah,7.38,12.120000000000001,86.0,0.0,6,89,95
2011-02-07,Semi,2011,Feb,8,Hari_Kerja,Senin,Hari_Kerja,Berawan,6.5600000000000005,11.365,100.0,0.0,7,223,230
2011-02-07,Semi,2011,Feb,9,Hari_Kerja,Senin,Hari_Kerja,Cerah,9.02,13.635,80.0,0.0,3,115,118
2011-02-07,Semi,2011,Feb,10,Hari_Kerja,Senin,Hari_Kerja,Cerah,9.84,12.879999999999999,75.0,7.0015,6,49,55
2011-02-07,Semi,2011,Feb,11,Hari_Kerja,Senin,Hari_Kerja,Cerah,12.299999999999999,15.909999999999998,65.0,6.0032,11,36,47
2011-02-07,Semi,2011,Feb,12,Hari_Kerja,Senin,Hari_Kerja,Berawan,13.120000000000001,17.424999999999997,62.0,0.0,7,59,66
2011-02-07,Semi,2011,Feb,13,Hari_Kerja,Senin,Hari_Kerja,Berawan,14.76,18.18,56.99999999999999,6.0032,10,54,64
2011-02-07,Semi,2011,Feb,14,Hari_Kerja,Senin,Hari_Kerja,Berawan,14.76,18.18,56.99999999999999,6.0032,8,52,60
2011-02-07,Semi,2011,Feb,15,Hari_Kerja,Senin,Hari_Kerja,Berawan,15.58,19.695,54.0,6.0032,4,46,50
2011-02-07,Semi,2011,Feb,16,Hari_Kerja,Senin,Hari_Kerja,Berawan,14.76,17.424999999999997,56.99999999999999,8.9981,16,98,114
2011-02-07,Semi,2011,Feb,17,Hari_Kerja,Senin,Hari_Kerja,Berawan,13.120000000000001,15.909999999999998,70.0,11.0014,9,207,216
2011-02-07,Semi,2011,Feb,18,Hari_Kerja,Senin,Hari_Kerja,Berawan,13.940000000000001,16.665,66.0,8.9981,5,170,175
2011-02-07,Semi,2011,Feb,19,Hari_Kerja,Senin,Hari_Kerja,Berawan,13.120000000000001,17.424999999999997,70.0,0.0,5,123,128
2011-02-07,Semi,2011,Feb,20,Hari_Kerja,Senin,Hari_Kerja,Berawan,13.120000000000001,16.665,70.0,7.0015,6,82,88
2011-02-07,Semi,2011,Feb,21,Hari_Kerja,Senin,Hari_Kerja,Cerah,13.120000000000001,17.424999999999997,70.0,0.0,3,75,78
2011-02-07,Semi,2011,Feb,22,Hari_Kerja,Senin,Hari_Kerja,Cerah,11.48,15.15,81.0,6.0032,3,34,37
2011-02-07,Semi,2011,Feb,23,Hari_Kerja,Senin,Hari_Kerja,Berawan,12.299999999999999,16.665,81.0,0.0,6,19,25
2011-02-08,Semi,2011,Feb,0,Hari_Kerja,Selasa,Hari_Kerja,Berawan,11.48,15.909999999999998,87.0,0.0,4,6,10
2011-02-08,Semi,2011,Feb,1,Hari_Kerja,Selasa,Hari_Kerja,Berawan,11.48,15.909999999999998,87.0,0.0,0,4,4
2011-02-08,Semi,2011,Feb,2,Hari_Kerja,Selasa,Hari_Kerja,Berawan,10.66,13.635,93.0,7.0015,1,1,2
2011-02-08,Semi,2011,Feb,3,Hari_Kerja,Selasa,Hari_Kerja,Hujan_Ringan,11.48,13.635,93.0,11.0014,0,1,1
2011-02-08,Semi,2011,Feb,4,Hari_Kerja,Selasa,Hari_Kerja,Cerah,10.66,12.879999999999999,93.0,11.0014,0,3,3
2011-02-08,Semi,2011,Feb,5,Hari_Kerja,Selasa,Hari_Kerja,Cerah,10.66,11.365,81.0,22.0028,0,2,2
2011-02-08,Semi,2011,Feb,6,Hari_Kerja,Selasa,Hari_Kerja,Cerah,10.66,11.365,70.0,22.0028,0,39,39
2011-02-08,Semi,2011,Feb,7,Hari_Kerja,Selasa,Hari_Kerja,Cerah,9.84,9.85,65.0,27.999299999999998,3,97,100
2011-02-08,Semi,2011,Feb,8,Hari_Kerja,Selasa,Hari_Kerja,Cerah,9.84,9.85,56.00000000000001,32.9975,7,236,243
2011-02-08,Semi,2011,Feb,9,Hari_Kerja,Selasa,Hari_Kerja,Cerah,9.84,9.85,52.0,32.9975,7,128,135
2011-02-08,Semi,2011,Feb,10,Hari_Kerja,Selasa,Hari_Kerja,Cerah,9.02,9.09,47.0,36.9974,4,44,48
2011-02-08,Semi,2011,Feb,11,Hari_Kerja,Selasa,Hari_Kerja,Cerah,9.02,9.09,47.0,31.0009,1,49,50
2011-02-08,Semi,2011,Feb,12,Hari_Kerja,Selasa,Hari_Kerja,Cerah,9.84,9.85,38.0,32.9975,2,63,65
2011-02-08,Semi,2011,Feb,13,Hari_Kerja,Selasa,Hari_Kerja,Berawan,9.84,9.85,32.0,30.002599999999997,2,48,50
2011-02-08,Semi,2011,Feb,14,Hari_Kerja,Selasa,Hari_Kerja,Cerah,9.02,9.85,37.0,27.999299999999998,3,61,64
2011-02-08,Semi,2011,Feb,15,Hari_Kerja,Selasa,Hari_Kerja,Cerah,9.02,9.85,35.0,26.0027,6,45,51
2011-02-08,Semi,2011,Feb,16,Hari_Kerja,Selasa,Hari_Kerja,Cerah,9.02,9.09,35.0,35.0008,4,79,83
2011-02-08,Semi,2011,Feb,17,Hari_Kerja,Selasa,Hari_Kerja,Cerah,9.02,9.09,32.0,39.000699999999995,4,172,176
2011-02-08,Semi,2011,Feb,18,Hari_Kerja,Selasa,Hari_Kerja,Cerah,8.200000000000001,9.09,32.0,26.0027,1,151,152
2011-02-08,Semi,2011,Feb,19,Hari_Kerja,Selasa,Hari_Kerja,Cerah,6.5600000000000005,6.0600000000000005,40.0,31.0009,1,100,101
2011-02-08,Semi,2011,Feb,20,Hari_Kerja,Selasa,Hari_Kerja,Cerah,6.5600000000000005,6.819999999999999,40.0,22.0028,3,53,56
2011-02-08,Semi,2011,Feb,21,Hari_Kerja,Selasa,Hari_Kerja,Cerah,5.74,5.305,33.0,31.0009,8,46,54
2011-02-08,Semi,2011,Feb,22,Hari_Kerja,Selasa,Hari_Kerja,Cerah,4.92,5.305,33.0,23.9994,0,29,29
2011-02-08,Semi,2011,Feb,23,Hari_Kerja,Selasa,Hari_Kerja,Cerah,4.92,5.305,33.0,22.0028,3,9,12
2011-02-09,Semi,2011,Feb,0,Hari_Kerja,Rabu,Hari_Kerja,Cerah,4.1000000000000005,3.7900000000000005,36.0,23.9994,0,17,17
2011-02-09,Semi,2011,Feb,1,Hari_Kerja,Rabu,Hari_Kerja,Cerah,4.1000000000000005,5.305,36.0,15.001299999999999,0,7,7
2011-02-09,Semi,2011,Feb,2,Hari_Kerja,Rabu,Hari_Kerja,Cerah,3.2800000000000002,3.7900000000000005,38.0,19.0012,1,2,3
2011-02-09,Semi,2011,Feb,3,Hari_Kerja,Rabu,Hari_Kerja,Cerah,2.46,3.7900000000000005,45.0,8.9981,0,2,2
2011-02-09,Semi,2011,Feb,5,Hari_Kerja,Rabu,Hari_Kerja,Cerah,2.46,5.305,45.0,7.0015,0,7,7
2011-02-09,Semi,2011,Feb,6,Hari_Kerja,Rabu,Hari_Kerja,Cerah,2.46,7.575,45.0,0.0,0,43,43
2011-02-09,Semi,2011,Feb,7,Hari_Kerja,Rabu,Hari_Kerja,Cerah,2.46,5.305,49.0,7.0015,4,95,99
2011-02-09,Semi,2011,Feb,8,Hari_Kerja,Rabu,Hari_Kerja,Cerah,4.1000000000000005,6.819999999999999,42.0,0.0,1,198,199
2011-02-09,Semi,2011,Feb,9,Hari_Kerja,Rabu,Hari_Kerja,Cerah,4.92,6.819999999999999,39.0,11.0014,4,119,123
2011-02-09,Semi,2011,Feb,10,Hari_Kerja,Rabu,Hari_Kerja,Cerah,5.74,9.09,36.0,0.0,8,51,59
2011-02-09,Semi,2011,Feb,11,Hari_Kerja,Rabu,Hari_Kerja,Berawan,5.74,7.575,43.0,11.0014,1,40,41
2011-02-09,Semi,2011,Feb,12,Hari_Kerja,Rabu,Hari_Kerja,Berawan,7.38,9.09,40.0,15.001299999999999,4,57,61
2011-02-09,Semi,2011,Feb,13,Hari_Kerja,Rabu,Hari_Kerja,Cerah,7.38,8.334999999999999,40.0,16.997899999999998,2,67,69
2011-02-09,Semi,2011,Feb,14,Hari_Kerja,Rabu,Hari_Kerja,Cerah,8.200000000000001,9.09,34.0,19.999499999999998,2,56,58
2011-02-09,Semi,2011,Feb,15,Hari_Kerja,Rabu,Hari_Kerja,Berawan,8.200000000000001,9.09,34.0,19.0012,3,61,64
2011-02-09,Semi,2011,Feb,16,Hari_Kerja,Rabu,Hari_Kerja,Berawan,8.200000000000001,9.85,37.0,16.997899999999998,7,72,79
2011-02-09,Semi,2011,Feb,17,Hari_Kerja,Rabu,Hari_Kerja,Berawan,8.200000000000001,9.85,34.0,16.997899999999998,9,157,166
2011-02-09,Semi,2011,Feb,18,Hari_Kerja,Rabu,Hari_Kerja,Berawan,7.38,8.334999999999999,47.0,19.999499999999998,2,168,170
2011-02-09,Semi,2011,Feb,19,Hari_Kerja,Rabu,Hari_Kerja,Hujan_Ringan,5.74,6.0600000000000005,86.0,16.997899999999998,1,87,88
2011-02-09,Semi,2011,Feb,20,Hari_Kerja,Rabu,Hari_Kerja,Hujan_Ringan,5.74,7.575,86.0,11.0014,0,84,84
2011-02-09,Semi,2011,Feb,21,Hari_Kerja,Rabu,Hari_Kerja,Berawan,5.74,7.575,86.0,11.0014,0,83,83
2011-02-09,Semi,2011,Feb,22,Hari_Kerja,Rabu,Hari_Kerja,Hujan_Ringan,6.5600000000000005,8.334999999999999,80.0,11.0014,4,42,46
2011-02-09,Semi,2011,Feb,23,Hari_Kerja,Rabu,Hari_Kerja,Hujan_Ringan,6.5600000000000005,7.575,80.0,12.998000000000001,0,37,37
2011-02-10,Semi,2011,Feb,0,Hari_Kerja,Kamis,Hari_Kerja,Hujan_Ringan,5.74,6.819999999999999,86.0,12.998000000000001,0,16,16
2011-02-10,Semi,2011,Feb,1,Hari_Kerja,Kamis,Hari_Kerja,Hujan_Ringan,5.74,7.575,80.0,8.9981,0,7,7
2011-02-10,Semi,2011,Feb,2,Hari_Kerja,Kamis,Hari_Kerja,Hujan_Ringan,5.74,7.575,80.0,8.9981,0,3,3
2011-02-10,Semi,2011,Feb,4,Hari_Kerja,Kamis,Hari_Kerja,Berawan,5.74,6.819999999999999,59.0,15.001299999999999,0,1,1
2011-02-10,Semi,2011,Feb,5,Hari_Kerja,Kamis,Hari_Kerja,Berawan,4.92,6.0600000000000005,50.0,15.001299999999999,0,6,6
2011-02-10,Semi,2011,Feb,6,Hari_Kerja,Kamis,Hari_Kerja,Berawan,4.92,6.0600000000000005,54.0,19.0012,0,26,26
2011-02-10,Semi,2011,Feb,7,Hari_Kerja,Kamis,Hari_Kerja,Cerah,4.1000000000000005,3.7900000000000005,50.0,27.999299999999998,0,99,99
2011-02-10,Semi,2011,Feb,8,Hari_Kerja,Kamis,Hari_Kerja,Cerah,4.1000000000000005,3.7900000000000005,49.0,22.0028,5,173,178
2011-02-10,Semi,2011,Feb,9,Hari_Kerja,Kamis,Hari_Kerja,Cerah,4.92,5.305,42.0,23.9994,1,121,122
2011-02-10,Semi,2011,Feb,10,Hari_Kerja,Kamis,Hari_Kerja,Cerah,4.92,5.305,42.0,19.999499999999998,1,34,35
2011-02-10,Semi,2011,Feb,11,Hari_Kerja,Kamis,Hari_Kerja,Cerah,5.74,6.0600000000000005,39.0,23.9994,1,44,45
2011-02-10,Semi,2011,Feb,12,Hari_Kerja,Kamis,Hari_Kerja,Cerah,6.5600000000000005,6.819999999999999,34.0,26.0027,4,65,69
2011-02-10,Semi,2011,Feb,13,Hari_Kerja,Kamis,Hari_Kerja,Cerah,7.38,8.334999999999999,28.999999999999996,19.999499999999998,3,59,62
2011-02-10,Semi,2011,Feb,14,Hari_Kerja,Kamis,Hari_Kerja,Cerah,8.200000000000001,9.09,27.0,19.0012,6,42,48
2011-02-10,Semi,2011,Feb,15,Hari_Kerja,Kamis,Hari_Kerja,Cerah,8.200000000000001,9.85,25.0,16.997899999999998,0,50,50
2011-02-10,Semi,2011,Feb,16,Hari_Kerja,Kamis,Hari_Kerja,Cerah,8.200000000000001,9.09,27.0,19.999499999999998,4,76,80
2011-02-10,Semi,2011,Feb,17,Hari_Kerja,Kamis,Hari_Kerja,Cerah,7.38,9.09,26.0,12.998000000000001,6,159,165
2011-02-10,Semi,2011,Feb,18,Hari_Kerja,Kamis,Hari_Kerja,Cerah,6.5600000000000005,9.09,28.000000000000004,8.9981,3,157,160
2011-02-10,Semi,2011,Feb,19,Hari_Kerja,Kamis,Hari_Kerja,Cerah,5.74,8.334999999999999,28.000000000000004,7.0015,2,110,112
2011-02-10,Semi,2011,Feb,20,Hari_Kerja,Kamis,Hari_Kerja,Cerah,5.74,9.09,31.0,6.0032,4,93,97
2011-02-10,Semi,2011,Feb,21,Hari_Kerja,Kamis,Hari_Kerja,Cerah,5.74,10.605,39.0,0.0,2,70,72
2011-02-10,Semi,2011,Feb,22,Hari_Kerja,Kamis,Hari_Kerja,Cerah,4.92,9.85,39.0,0.0,4,47,51
2011-02-10,Semi,2011,Feb,23,Hari_Kerja,Kamis,Hari_Kerja,Cerah,4.92,7.575,42.0,7.0015,1,33,34
2011-02-11,Semi,2011,Feb,0,Hari_Kerja,Jumat,Hari_Kerja,Cerah,4.1000000000000005,6.819999999999999,49.0,7.0015,2,12,14
2011-02-11,Semi,2011,Feb,1,Hari_Kerja,Jumat,Hari_Kerja,Cerah,4.1000000000000005,6.819999999999999,54.0,6.0032,1,6,7
2011-02-11,Semi,2011,Feb,2,Hari_Kerja,Jumat,Hari_Kerja,Cerah,4.1000000000000005,6.819999999999999,54.0,6.0032,0,3,3
2011-02-11,Semi,2011,Feb,5,Hari_Kerja,Jumat,Hari_Kerja,Cerah,3.2800000000000002,6.0600000000000005,63.0,6.0032,0,4,4
2011-02-11,Semi,2011,Feb,6,Hari_Kerja,Jumat,Hari_Kerja,Cerah,4.1000000000000005,9.09,68.0,0.0,1,23,24
2011-02-11,Semi,2011,Feb,7,Hari_Kerja,Jumat,Hari_Kerja,Cerah,3.2800000000000002,8.334999999999999,73.0,0.0,1,73,74
2011-02-11,Semi,2011,Feb,8,Hari_Kerja,Jumat,Hari_Kerja,Cerah,4.1000000000000005,6.0600000000000005,74.0,11.0014,4,212,216
2011-02-11,Semi,2011,Feb,9,Hari_Kerja,Jumat,Hari_Kerja,Cerah,4.92,6.0600000000000005,74.0,15.001299999999999,8,132,140
2011-02-11,Semi,2011,Feb,10,Hari_Kerja,Jumat,Hari_Kerja,Cerah,5.74,6.819999999999999,69.0,12.998000000000001,5,39,44
2011-02-11,Semi,2011,Feb,11,Hari_Kerja,Jumat,Hari_Kerja,Cerah,9.02,11.365,47.0,8.9981,12,52,64
2011-02-11,Semi,2011,Feb,12,Hari_Kerja,Jumat,Hari_Kerja,Cerah,9.02,11.365,47.0,8.9981,7,64,71
2011-02-11,Semi,2011,Feb,13,Hari_Kerja,Jumat,Hari_Kerja,Cerah,9.84,11.365,35.0,12.998000000000001,21,89,110
2011-02-11,Semi,2011,Feb,14,Hari_Kerja,Jumat,Hari_Kerja,Cerah,12.299999999999999,14.395,26.0,16.997899999999998,17,67,84
2011-02-11,Semi,2011,Feb,15,Hari_Kerja,Jumat,Hari_Kerja,Cerah,13.120000000000001,15.909999999999998,21.0,11.0014,12,62,74
2011-02-11,Semi,2011,Feb,16,Hari_Kerja,Jumat,Hari_Kerja,Cerah,12.299999999999999,14.395,28.000000000000004,12.998000000000001,14,111,125
2011-02-11,Semi,2011,Feb,17,Hari_Kerja,Jumat,Hari_Kerja,Cerah,12.299999999999999,16.665,24.0,0.0,18,193,211
2011-02-11,Semi,2011,Feb,18,Hari_Kerja,Jumat,Hari_Kerja,Cerah,11.48,15.909999999999998,28.000000000000004,0.0,9,165,174
2011-02-11,Semi,2011,Feb,19,Hari_Kerja,Jumat,Hari_Kerja,Cerah,10.66,15.15,33.0,0.0,7,94,101
2011-02-11,Semi,2011,Feb,20,Hari_Kerja,Jumat,Hari_Kerja,Cerah,9.02,11.365,55.00000000000001,8.9981,2,61,63
2011-02-11,Semi,2011,Feb,21,Hari_Kerja,Jumat,Hari_Kerja,Cerah,8.200000000000001,10.605,59.0,8.9981,1,46,47
2011-02-11,Semi,2011,Feb,22,Hari_Kerja,Jumat,Hari_Kerja,Cerah,8.200000000000001,11.365,64.0,6.0032,2,41,43
2011-02-11,Semi,2011,Feb,23,Hari_Kerja,Jumat,Hari_Kerja,Cerah,7.38,12.120000000000001,69.0,0.0,5,48,53
2011-02-12,Semi,2011,Feb,0,Hari_Kerja,Sabtu,Hari_Libur,Cerah,6.5600000000000005,9.85,69.0,6.0032,3,27,30
2011-02-12,Semi,2011,Feb,1,Hari_Kerja,Sabtu,Hari_Libur,Cerah,5.74,10.605,86.0,0.0,2,22,24
2011-02-12,Semi,2011,Feb,2,Hari_Kerja,Sabtu,Hari_Libur,Cerah,5.74,10.605,80.0,0.0,2,13,15
2011-02-12,Semi,2011,Feb,3,Hari_Kerja,Sabtu,Hari_Libur,Cerah,4.92,9.85,80.0,0.0,3,7,10
2011-02-12,Semi,2011,Feb,4,Hari_Kerja,Sabtu,Hari_Libur,Cerah,4.92,8.334999999999999,74.0,6.0032,0,4,4
2011-02-12,Semi,2011,Feb,5,Hari_Kerja,Sabtu,Hari_Libur,Cerah,4.92,8.334999999999999,74.0,6.0032,0,1,1
2011-02-12,Semi,2011,Feb,6,Hari_Kerja,Sabtu,Hari_Libur,Cerah,4.92,6.819999999999999,93.0,12.998000000000001,1,1,2
2011-02-12,Semi,2011,Feb,7,Hari_Kerja,Sabtu,Hari_Libur,Cerah,4.92,7.575,80.0,7.0015,2,9,11
2011-02-12,Semi,2011,Feb,8,Hari_Kerja,Sabtu,Hari_Libur,Cerah,5.74,7.575,86.0,8.9981,2,28,30
2011-02-12,Semi,2011,Feb,9,Hari_Kerja,Sabtu,Hari_Libur,Cerah,6.5600000000000005,9.09,64.0,8.9981,5,38,43
2011-02-12,Semi,2011,Feb,10,Hari_Kerja,Sabtu,Hari_Libur,Cerah,9.02,10.605,41.0,16.997899999999998,13,71,84
2011-02-12,Semi,2011,Feb,11,Hari_Kerja,Sabtu,Hari_Libur,Cerah,12.299999999999999,13.635,28.000000000000004,22.0028,30,84,114
2011-02-12,Semi,2011,Feb,12,Hari_Kerja,Sabtu,Hari_Libur,Cerah,12.299999999999999,13.635,39.0,31.0009,27,93,120
2011-02-12,Semi,2011,Feb,13,Hari_Kerja,Sabtu,Hari_Libur,Cerah,12.299999999999999,13.635,39.0,27.999299999999998,32,103,135
2011-02-12,Semi,2011,Feb,14,Hari_Kerja,Sabtu,Hari_Libur,Cerah,13.940000000000001,15.909999999999998,31.0,19.0012,30,90,120
2011-02-12,Semi,2011,Feb,15,Hari_Kerja,Sabtu,Hari_Libur,Cerah,13.940000000000001,15.15,28.999999999999996,27.999299999999998,47,127,174
2011-02-12,Semi,2011,Feb,16,Hari_Kerja,Sabtu,Hari_Libur,Cerah,13.940000000000001,15.15,28.999999999999996,27.999299999999998,42,103,145
2011-02-12,Semi,2011,Feb,17,Hari_Kerja,Sabtu,Hari_Libur,Cerah,13.120000000000001,14.395,31.0,35.0008,24,113,137
2011-02-12,Semi,2011,Feb,18,Hari_Kerja,Sabtu,Hari_Libur,Cerah,11.48,12.879999999999999,38.0,22.0028,4,60,64
2011-02-12,Semi,2011,Feb,19,Hari_Kerja,Sabtu,Hari_Libur,Cerah,11.48,13.635,38.0,11.0014,2,39,41
2011-02-12,Semi,2011,Feb,20,Hari_Kerja,Sabtu,Hari_Libur,Cerah,10.66,12.879999999999999,41.0,15.001299999999999,1,39,40
2011-02-12,Semi,2011,Feb,21,Hari_Kerja,Sabtu,Hari_Libur,Cerah,10.66,15.15,41.0,0.0,9,42,51
2011-02-12,Semi,2011,Feb,22,Hari_Kerja,Sabtu,Hari_Libur,Cerah,9.84,12.879999999999999,44.0,6.0032,6,39,45
2011-02-12,Semi,2011,Feb,23,Hari_Kerja,Sabtu,Hari_Libur,Cerah,9.02,11.365,51.0,8.9981,1,31,32
2011-02-13,Semi,2011,Feb,0,Hari_Kerja,Minggu,Hari_Libur,Cerah,8.200000000000001,11.365,64.0,7.0015,5,34,39
2011-02-13,Semi,2011,Feb,1,Hari_Kerja,Minggu,Hari_Libur,Cerah,8.200000000000001,11.365,59.0,6.0032,1,23,24
2011-02-13,Semi,2011,Feb,2,Hari_Kerja,Minggu,Hari_Libur,Berawan,8.200000000000001,11.365,75.0,6.0032,1,19,20
2011-02-13,Semi,2011,Feb,3,Hari_Kerja,Minggu,Hari_Libur,Berawan,8.200000000000001,11.365,69.0,7.0015,4,8,12
